Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS60,OUT027,5329.314724444442
NCO06,OUT017,583.8145788617885
FDO16,OUT035,1412.1562050420173
FDC60,OUT049,1412.1562050420173
FDA48,OUT018,3327.9525829268296
FDZ36,OUT027,5329.314724444442
FDK27,OUT045,1827.8328454545447
FDW23,OUT018,507.04640366972495
FDM14,OUT018,1372.6884907407407
FDM14,OUT013,1691.9078017391303
FDW60,OUT018,2851.63169587629
FDE21,OUT013,1922.1493817142853
NCM42,OUT035,1879.0540499999997
FDY59,OUT010,219.2185209302326
DRI49,OUT049,1240.3673076086952
FDT28,OUT019,346.8972837209302
FDQ22,OUT018,507.04640366972495
FDR60,OUT049,1240.3673076086952
FDC50,OUT019,219.2185209302326
FDV24,OUT013,2490.526886705202
DRF48,OUT010,482.69954262295073
FDQ47,OUT046,583.8145788617885
DRN36,OUT049,1559.3429752688176
NCY06,OUT035,1952.3712349514562
FDE52,OUT035,1353.065016901409
NCB54,OUT045,1827.8328454545447
NCF31,OUT035,2490.526886705202
FDJ08,OUT027,5329.314724444442
NCC07,OUT017,1691.9078017391303
NCD19,OUT027,1378.2631852760735
FDL46,OUT049,2293.906512903225
FDM20,OUT045,4247.813579856115
NCI06,OUT010,425.9355914529914
DRM11,OUT035,4433.304032653059
NCH07,OUT018,2232.847021848739
FDS23,OUT013,1952.3712349514562
FDO49,OUT018,713.8586545454549
FDS35,OUT049,1103.1862133333336
DRK39,OUT045,1412.1562050420173
DRI39,OUT049,842.2509434554972
FDV04,OUT017,2222.6712822580653
NCN14,OUT035,2919.037191489363
FDH08,OUT013,3627.5498912621374
FDS20,OUT046,3480.07295735294
FDV40,OUT049,1103.1862133333336
FDZ48,OUT010,281.4820818181818
FDS24,OUT027,2517.8820884848483
FDK44,OUT049,2568.33283364486
FDS48,OUT045,2660.9504030303033
FDK26,OUT010,482.69954262295073
FDD23,OUT045,2911.411439639641
NCH54,OUT017,2894.2207107142854
NCP14,OUT010,219.2185209302326
FDM60,OUT010,92.67548155339807
FDV24,OUT017,2490.526886705202
FDH08,OUT018,3327.9525829268296
FDS12,OUT027,3242.062071532848
FDR39,OUT027,5329.314724444442
FDP12,OUT027,1378.2631852760735
DRF60,OUT027,6280.89088
FDC09,OUT035,1784.4287381818178
FDF50,OUT018,3164.305884313725
FDG28,OUT035,3881.9171284552826
NCE19,OUT017,842.2509434554972
NCM53,OUT010,281.4820818181818
NCN18,OUT049,1691.9078017391303
FDF32,OUT035,3164.305884313725
FDF11,OUT013,3627.5498912621374
DRI59,OUT049,4247.813579856115
NCG54,OUT035,2894.2207107142854
FDM44,OUT046,1691.9078017391303
FDT57,OUT018,3327.9525829268296
FDV24,OUT046,2490.526886705202
FDI50,OUT019,584.7577647727275
FDS09,OUT035,713.8586545454549
NCC31,OUT027,4117.317712631578
FDQ07,OUT019,584.7577647727275
FDC22,OUT017,3164.305884313725
FDZ56,OUT046,2894.2207107142854
FDZ40,OUT019,165.9185816513762
FDS46,OUT027,3242.062071532848
DRD24,OUT045,1827.8328454545447
FDV45,OUT017,2911.411439639641
FDL26,OUT045,2894.2207107142854
FDA56,OUT018,1752.2524399999998
FDN27,OUT046,1922.1493817142853
FDM20,OUT049,4247.813579856115
FDO16,OUT017,1412.1562050420173
FDL03,OUT035,2919.037191489363
FDE58,OUT046,1922.1493817142853
FDI02,OUT027,3242.062071532848
NCC55,OUT019,92.67548155339807
FDR03,OUT018,3327.9525829268296
FDB14,OUT017,1460.740766972476
FDR45,OUT013,4247.813579856115
NCN07,OUT017,1952.3712349514562
FDM51,OUT019,219.2185209302326
FDT52,OUT027,6280.89088
FDL26,OUT046,2660.9504030303033
NCZ42,OUT046,3627.5498912621374
DRI47,OUT019,346.8972837209302
FDW40,OUT013,2252.913960317461
FDN34,OUT046,2894.2207107142854
FDS01,OUT035,2851.63169587629
NCG55,OUT045,1827.8328454545447
FDC11,OUT035,1353.065016901409
FDX35,OUT018,3327.9525829268296
NCB06,OUT046,2894.2207107142854
FDR09,OUT019,584.7577647727275
FDC53,OUT017,1559.3429752688176
FDY45,OUT013,4433.304032653059
FDA22,OUT010,425.9355914529914
FDE02,OUT035,1559.3429752688176
FDW21,OUT045,1879.0540499999997
FDV34,OUT046,1103.1862133333336
FDS59,OUT049,1784.4287381818178
NCW17,OUT017,2293.906512903225
NCK54,OUT046,1922.1493817142853
FDG17,OUT019,584.7577647727275
FDG35,OUT017,3104.189829906542
FDD08,OUT010,92.67548155339807
NCO07,OUT017,3627.5498912621374
FDJ10,OUT010,281.4820818181818
FDW36,OUT017,1499.2484400000003
FDW21,OUT010,219.2185209302326
FDY19,OUT017,1922.1493817142853
DRE03,OUT013,798.2176035398231
NCC55,OUT049,677.1027476190471
FDH52,OUT010,165.9185816513762
FDO09,OUT017,4034.300306896551
FDU43,OUT045,3881.9171284552826
FDX09,OUT010,425.9355914529914
FDH40,OUT019,219.2185209302326
FDW58,OUT017,1691.9078017391303
FDC47,OUT017,3719.064328378377
NCR41,OUT035,1559.3429752688176
DRG49,OUT035,3719.064328378377
FDC52,OUT027,4117.317712631578
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,507.04640366972495
FDI35,OUT017,3328.2073809523818
NCU18,OUT049,2252.913960317461
FDY33,OUT018,2232.847021848739
FDC15,OUT027,4117.317712631578
FDU01,OUT049,2827.3566888888886
NCU42,OUT046,2611.4595423423425
NCV29,OUT018,2851.63169587629
NCY30,OUT017,2919.037191489363
FDQ46,OUT049,1879.0540499999997
FDG58,OUT027,4117.317712631578
FDK33,OUT017,3627.5498912621374
NCD07,OUT045,1827.8328454545447
NCX29,OUT027,4117.317712631578
NCT42,OUT013,2490.526886705202
DRN59,OUT035,798.2176035398231
FDI44,OUT035,1240.3673076086952
FDA45,OUT049,2568.33283364486
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1922.1493817142853
FDT09,OUT018,1752.2524399999998
DRH03,OUT027,2517.8820884848483
FDA36,OUT018,2827.3566888888886
NCF31,OUT017,2222.6712822580653
FDG14,OUT049,2490.526886705202
FDG28,OUT027,6280.89088
FDU14,OUT049,4433.304032653059
FDY47,OUT019,281.4820818181818
FDI56,OUT049,1412.1562050420173
DRD01,OUT013,842.2509434554972
FDM22,OUT046,842.2509434554972
FDH33,OUT013,507.04640366972495
DRZ24,OUT013,1922.1493817142853
NCQ38,OUT046,1691.9078017391303
FDO16,OUT027,2517.8820884848483
FDU07,OUT027,4117.317712631578
NCB07,OUT013,2919.037191489363
FDU48,OUT045,1827.8328454545447
NCM43,OUT045,2894.2207107142854
FDR31,OUT010,346.8972837209302
DRK49,OUT018,507.04640366972495
NCI30,OUT010,584.7577647727275
DRD60,OUT017,3328.2073809523818
NCG19,OUT046,3719.064328378377
FDH12,OUT035,1499.2484400000003
FDM32,OUT035,1460.740766972476
FDM27,OUT035,2894.2207107142854
NCU53,OUT027,4117.317712631578
NCQ18,OUT046,1559.3429752688176
FDS10,OUT013,2568.33283364486
FDB33,OUT027,4117.317712631578
FDI12,OUT013,1353.065016901409
NCW42,OUT013,3881.9171284552826
NCC06,OUT018,1752.2524399999998
FDW02,OUT017,1952.3712349514562
NCD43,OUT017,1691.9078017391303
FDM57,OUT018,1240.3673076086952
FDA58,OUT017,3719.064328378377
FDK56,OUT046,3480.07295735294
FDP52,OUT045,3627.5498912621374
FDW20,OUT018,1752.2524399999998
FDS52,OUT049,1691.9078017391303
NCT29,OUT018,1752.2524399999998
NCL54,OUT013,2851.63169587629
FDC05,OUT045,3164.305884313725
FDF34,OUT035,2827.3566888888886
FDP03,OUT027,3242.062071532848
FDD32,OUT010,219.2185209302326
FDZ10,OUT045,1827.8328454545447
FDZ40,OUT035,842.2509434554972
FDD51,OUT018,507.04640366972495
NCY30,OUT019,425.9355914529914
FDP58,OUT017,3387.389512068966
FDV49,OUT017,4433.304032653059
FDY24,OUT019,165.9185816513762
NCO55,OUT017,1499.2484400000003
FDR13,OUT017,1922.1493817142853
FDS51,OUT017,937.7102075471695
FDP26,OUT045,1879.0540499999997
NCB54,OUT027,3242.062071532848
FDF32,OUT017,3164.305884313725
FDN31,OUT018,3164.305884313725
DRM48,OUT017,583.8145788617885
FDN20,OUT049,2453.7477006993
DRL01,OUT046,3627.5498912621374
FDV56,OUT049,1784.4287381818178
DRH13,OUT027,2517.8820884848483
FDA03,OUT017,2453.7477006993
FDF47,OUT027,5329.314724444442
FDX32,OUT046,2660.9504030303033
FDX57,OUT049,1559.3429752688176
NCA30,OUT045,2919.037191489363
FDO49,OUT013,713.8586545454549
FDL04,OUT019,219.2185209302326
DRM48,OUT035,583.8145788617885
FDR16,OUT013,3387.389512068966
NCC19,OUT018,3164.305884313725
NCE42,OUT045,3627.5498912621374
FDY24,OUT017,842.2509434554972
FDH19,OUT049,2568.33283364486
FDJ46,OUT013,2851.63169587629
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2252.913960317461
FDZ37,OUT035,1412.1562050420173
NCT30,OUT045,798.2176035398231
DRY23,OUT018,507.04640366972495
NCZ30,OUT018,1752.2524399999998
FDC44,OUT018,1752.2524399999998
FDB45,OUT035,1691.9078017391303
FDY04,OUT013,2894.2207107142854
FDM27,OUT046,2894.2207107142854
FDZ43,OUT017,3881.9171284552826
FDT39,OUT019,346.8972837209302
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.317712631578
FDL57,OUT017,4034.300306896551
FDU08,OUT046,1559.3429752688176
FDK40,OUT017,4433.304032653059
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,2660.9504030303033
FDP09,OUT045,4247.813579856115
FDW21,OUT049,1559.3429752688176
FDY25,OUT035,3328.2073809523818
DRE13,OUT017,1412.1562050420173
FDV43,OUT019,92.67548155339807
FDD22,OUT045,1499.2484400000003
FDM46,OUT019,219.2185209302326
NCO30,OUT010,482.69954262295073
FDM25,OUT046,2851.63169587629
NCN41,OUT049,2089.9710432835814
FDU24,OUT045,1460.740766972476
FDZ50,OUT046,3480.07295735294
FDP45,OUT013,4034.300306896551
NCM54,OUT045,1827.8328454545447
FDW10,OUT019,425.9355914529914
FDP20,OUT017,1952.3712349514562
FDK32,OUT046,2660.9504030303033
FDN52,OUT049,1353.065016901409
FDM58,OUT045,1784.4287381818178
FDZ46,OUT027,3242.062071532848
NCA18,OUT018,1752.2524399999998
FDD35,OUT046,2293.906512903225
NCK31,OUT035,713.8586545454549
FDI40,OUT027,2517.8820884848483
FDT50,OUT019,219.2185209302326
NCT06,OUT046,2894.2207107142854
FDT31,OUT035,2827.3566888888886
FDT45,OUT049,842.2509434554972
FDT13,OUT045,2911.411439639641
FDO50,OUT045,1353.065016901409
NCU18,OUT010,281.4820818181818
NCR54,OUT049,3480.07295735294
NCO18,OUT018,2851.63169587629
FDU09,OUT045,842.2509434554972
FDT13,OUT018,2911.411439639641
FDE09,OUT046,1691.9078017391303
NCK53,OUT019,219.2185209302326
FDG45,OUT049,3627.5498912621374
DRH15,OUT035,677.1027476190471
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.314724444442
FDC09,OUT046,1784.4287381818178
FDH45,OUT027,1378.2631852760735
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,2293.906512903225
FDS32,OUT013,2252.913960317461
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3719.064328378377
DRE15,OUT049,1240.3673076086952
NCL42,OUT045,4247.813579856115
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1460.740766972476
FDZ59,OUT046,2611.4595423423425
FDE45,OUT010,425.9355914529914
FDJ07,OUT013,1922.1493817142853
FDQ45,OUT018,2827.3566888888886
FDM33,OUT027,5329.314724444442
FDO15,OUT010,165.9185816513762
FDM46,OUT013,1460.740766972476
FDR03,OUT045,3627.5498912621374
FDY49,OUT018,2232.847021848739
FDQ60,OUT045,1827.8328454545447
FDW10,OUT049,2568.33283364486
FDO51,OUT049,677.1027476190471
FDJ40,OUT018,1372.6884907407407
FDS20,OUT018,3328.2073809523818
FDU45,OUT013,1922.1493817142853
FDV02,OUT035,2894.2207107142854
FDN09,OUT046,4247.813579856115
NCM55,OUT027,5329.314724444442
FDN23,OUT018,2232.847021848739
FDY31,OUT010,346.8972837209302
FDW03,OUT010,219.2185209302326
FDD14,OUT046,2919.037191489363
FDV23,OUT017,1952.3712349514562
DRI03,OUT045,2851.63169587629
FDN13,OUT035,1559.3429752688176
FDF45,OUT027,1378.2631852760735
FDU46,OUT035,1353.065016901409
FDB57,OUT049,4247.813579856115
FDV12,OUT049,1559.3429752688176
FDQ58,OUT013,2490.526886705202
NCA18,OUT017,1922.1493817142853
FDH52,OUT049,937.7102075471695
FDM24,OUT018,2232.847021848739
NCP43,OUT027,5329.314724444442
NCO18,OUT019,425.9355914529914
FDM32,OUT017,1353.065016901409
NCL07,OUT017,583.8145788617885
FDK03,OUT013,4034.300306896551
FDP59,OUT017,1784.4287381818178
FDQ24,OUT049,4433.304032653059
FDQ16,OUT018,1372.6884907407407
FDU44,OUT013,2894.2207107142854
FDH28,OUT010,92.67548155339807
FDV28,OUT019,92.67548155339807
FDM22,OUT045,842.2509434554972
FDR56,OUT046,3480.07295735294
FDV39,OUT049,2827.3566888888886
FDU37,OUT019,165.9185816513762
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,3881.9171284552826
NCS42,OUT018,1460.740766972476
FDY57,OUT027,2517.8820884848483
FDB21,OUT049,3719.064328378377
FDE28,OUT017,3719.064328378377
FDQ55,OUT017,1922.1493817142853
FDA48,OUT049,3387.389512068966
FDZ19,OUT045,2851.63169587629
NCC43,OUT045,4034.300306896551
NCV18,OUT046,1412.1562050420173
NCA42,OUT018,2232.847021848739
FDY45,OUT046,4433.304032653059
NCC30,OUT045,2568.33283364486
FDM57,OUT013,1240.3673076086952
FDL09,OUT010,425.9355914529914
FDB09,OUT027,3242.062071532848
FDT44,OUT035,2089.9710432835814
NCT06,OUT027,4117.317712631578
FDX26,OUT049,3480.07295735294
FDK32,OUT013,2660.9504030303033
DRA12,OUT046,2252.913960317461
FDO46,OUT010,482.69954262295073
FDE52,OUT013,1353.065016901409
NCH42,OUT045,4247.813579856115
FDV08,OUT035,677.1027476190471
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1922.1493817142853
FDS07,OUT027,3242.062071532848
DRI13,OUT045,4247.813579856115
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4433.304032653059
FDD28,OUT019,165.9185816513762
NCP41,OUT017,1691.9078017391303
FDS08,OUT049,2851.63169587629
FDX47,OUT045,2222.6712822580653
FDC53,OUT019,219.2185209302326
FDQ19,OUT035,3627.5498912621374
FDL14,OUT045,2222.6712822580653
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545447
FDZ27,OUT018,713.8586545454549
FDT04,OUT046,677.1027476190471
DRC13,OUT049,2089.9710432835814
FDR16,OUT027,5329.314724444442
FDQ03,OUT027,6280.89088
FDE38,OUT035,2611.4595423423425
DRH23,OUT027,1378.2631852760735
FDT11,OUT019,482.69954262295073
FDD09,OUT035,2851.63169587629
FDR40,OUT045,1240.3673076086952
FDX07,OUT017,2919.037191489363
FDR07,OUT035,1559.3429752688176
FDA51,OUT017,1922.1493817142853
FDT59,OUT019,584.7577647727275
FDF20,OUT017,2911.411439639641
FDR13,OUT045,1827.8328454545447
FDY26,OUT049,4247.813579856115
FDW04,OUT017,1952.3712349514562
FDK52,OUT017,3719.064328378377
FDN60,OUT049,2894.2207107142854
FDM09,OUT019,425.9355914529914
FDP46,OUT049,1353.065016901409
FDB50,OUT019,165.9185816513762
NCQ29,OUT049,4034.300306896551
FDP16,OUT027,6280.89088
FDX33,OUT018,2232.847021848739
FDP07,OUT010,482.69954262295073
FDN22,OUT046,4034.300306896551
FDF39,OUT049,4034.300306896551
FDS21,OUT017,937.7102075471695
NCM42,OUT013,1879.0540499999997
FDK50,OUT019,425.9355914529914
DRF13,OUT027,4117.317712631578
FDH35,OUT018,2232.847021848739
FDP60,OUT018,1372.6884907407407
DRJ49,OUT027,3242.062071532848
NCT42,OUT019,346.8972837209302
FDE38,OUT049,2611.4595423423425
FDI04,OUT049,3480.07295735294
NCH54,OUT045,2894.2207107142854
FDT56,OUT049,937.7102075471695
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,2827.3566888888886
FDP21,OUT049,3480.07295735294
FDH05,OUT013,3719.064328378377
FDR10,OUT027,4117.317712631578
NCP06,OUT045,2453.7477006993
FDF33,OUT049,1879.0540499999997
DRK37,OUT013,2827.3566888888886
DRH49,OUT045,1240.3673076086952
FDT58,OUT013,2611.4595423423425
FDD41,OUT018,1372.6884907407407
FDP40,OUT018,1372.6884907407407
FDM51,OUT027,2517.8820884848483
FDO45,OUT010,219.2185209302326
FDW33,OUT010,219.2185209302326
FDY24,OUT045,842.2509434554972
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2252.913960317461
NCI06,OUT017,3328.2073809523818
FDW12,OUT019,346.8972837209302
FDX48,OUT027,4117.317712631578
NCW05,OUT027,2517.8820884848483
FDX27,OUT017,1559.3429752688176
DRM37,OUT045,3164.305884313725
FDA38,OUT045,4247.813579856115
FDR36,OUT046,677.1027476190471
FDZ45,OUT046,3480.07295735294
FDG05,OUT017,2222.6712822580653
FDK28,OUT013,4433.304032653059
FDV47,OUT045,1353.065016901409
FDN21,OUT045,2453.7477006993
FDP20,OUT027,3242.062071532848
FDI35,OUT045,3328.2073809523818
DRY23,OUT013,507.04640366972495
FDA56,OUT017,2293.906512903225
FDB09,OUT013,2089.9710432835814
NCO26,OUT027,3242.062071532848
FDQ49,OUT018,2232.847021848739
FDI52,OUT027,3242.062071532848
FDZ44,OUT027,3242.062071532848
FDZ09,OUT018,2232.847021848739
FDY03,OUT049,1922.1493817142853
NCG42,OUT017,1952.3712349514562
DRI13,OUT027,5329.314724444442
FDQ32,OUT013,1952.3712349514562
FDW16,OUT035,1353.065016901409
FDU27,OUT046,798.2176035398231
FDR28,OUT010,425.9355914529914
FDQ49,OUT010,346.8972837209302
FDS37,OUT046,1922.1493817142853
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2453.7477006993
FDW45,OUT010,346.8972837209302
NCN30,OUT049,1559.3429752688176
FDN24,OUT049,842.2509434554972
NCL41,OUT027,1378.2631852760735
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.9355914529914
FDS33,OUT010,219.2185209302326
FDU22,OUT045,1827.8328454545447
FDI53,OUT013,2611.4595423423425
DRH01,OUT049,2568.33283364486
FDX32,OUT013,2252.913960317461
NCP30,OUT018,507.04640366972495
FDB60,OUT045,2911.411439639641
FDB14,OUT049,1460.740766972476
NCP02,OUT035,842.2509434554972
FDJ10,OUT017,2252.913960317461
FDG34,OUT046,1784.4287381818178
NCB18,OUT017,1353.065016901409
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1412.1562050420173
FDB35,OUT010,219.2185209302326
DRN11,OUT013,2252.913960317461
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1353.065016901409
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,842.2509434554972
DRJ37,OUT013,2490.526886705202
DRJ24,OUT027,5329.314724444442
FDY16,OUT035,2919.037191489363
FDQ27,OUT045,1879.0540499999997
FDZ33,OUT045,2490.526886705202
FDF29,OUT045,1827.8328454545447
FDA08,OUT049,2611.4595423423425
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,482.69954262295073
NCR30,OUT027,1378.2631852760735
FDV33,OUT035,4034.300306896551
DRZ24,OUT018,1752.2524399999998
NCL54,OUT035,2851.63169587629
FDR12,OUT049,3104.189829906542
NCC54,OUT046,3719.064328378377
DRN59,OUT013,798.2176035398231
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444442
NCA29,OUT027,4117.317712631578
FDW60,OUT049,2851.63169587629
FDX08,OUT017,3328.2073809523818
DRD49,OUT013,3719.064328378377
FDD33,OUT046,3719.064328378377
FDW35,OUT013,507.04640366972495
FDJ36,OUT017,1784.4287381818178
FDV51,OUT035,2894.2207107142854
FDW36,OUT046,1499.2484400000003
FDH35,OUT046,2453.7477006993
NCS30,OUT027,3242.062071532848
FDN49,OUT017,677.1027476190471
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3719.064328378377
FDP19,OUT018,1752.2524399999998
FDU21,OUT010,92.67548155339807
NCP41,OUT045,1691.9078017391303
FDY10,OUT013,1922.1493817142853
FDP12,OUT018,507.04640366972495
NCN26,OUT049,1922.1493817142853
FDK44,OUT013,2568.33283364486
FDC28,OUT049,1879.0540499999997
FDJ41,OUT027,6280.89088
NCT29,OUT035,2089.9710432835814
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.847021848739
FDS02,OUT045,3164.305884313725
FDC51,OUT046,2293.906512903225
FDU03,OUT013,2919.037191489363
FDX39,OUT045,3881.9171284552826
NCY05,OUT010,92.67548155339807
NCL06,OUT027,6280.89088
FDD32,OUT035,1240.3673076086952
NCN41,OUT045,1827.8328454545447
NCX53,OUT049,2293.906512903225
FDU57,OUT019,346.8972837209302
FDQ23,OUT046,1879.0540499999997
FDQ52,OUT045,4433.304032653059
FDC14,OUT045,677.1027476190471
FDY09,OUT035,2568.33283364486
FDQ28,OUT045,2894.2207107142854
FDV25,OUT046,3881.9171284552826
FDJ07,OUT035,1922.1493817142853
DRB25,OUT049,1499.2484400000003
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.2631852760735
FDB28,OUT046,3480.07295735294
FDT36,OUT035,583.8145788617885
FDV25,OUT017,3881.9171284552826
NCN07,OUT027,3242.062071532848
FDC57,OUT017,2919.037191489363
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,2894.2207107142854
NCX41,OUT035,3627.5498912621374
NCD06,OUT035,798.2176035398231
FDW08,OUT045,1499.2484400000003
NCU29,OUT017,2490.526886705202
NCE06,OUT013,2222.6712822580653
FDV52,OUT010,281.4820818181818
FDB02,OUT017,2851.63169587629
NCR18,OUT045,677.1027476190471
FDK16,OUT049,1559.3429752688176
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.2185209302326
FDW27,OUT035,2222.6712822580653
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2851.63169587629
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1691.9078017391303
FDU40,OUT027,5329.314724444442
NCF54,OUT013,2568.33283364486
FDH46,OUT045,1879.0540499999997
NCP14,OUT049,1879.0540499999997
FDH50,OUT049,2827.3566888888886
DRF15,OUT010,346.8972837209302
FDV27,OUT027,2517.8820884848483
NCJ06,OUT049,2089.9710432835814
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,798.2176035398231
FDQ07,OUT017,3387.389512068966
FDS45,OUT049,1879.0540499999997
NCJ06,OUT045,1827.8328454545447
FDD36,OUT035,1922.1493817142853
FDY25,OUT045,3328.2073809523818
FDU52,OUT046,2222.6712822580653
DRK47,OUT017,3719.064328378377
NCL30,OUT017,1952.3712349514562
FDN22,OUT035,4034.300306896551
NCF30,OUT027,3242.062071532848
FDK03,OUT035,4034.300306896551
FDT45,OUT017,842.2509434554972
NCC54,OUT027,6280.89088
FDP08,OUT018,2919.037191489363
FDU44,OUT046,2894.2207107142854
DRG39,OUT035,842.2509434554972
